T,N,sim,beta_interactive.1,beta_interactive.2,beta_within.1,beta_within.2,sde_interactive.1,sde_interactive.2,sde_within.1,sde_within.2
10,100,0,0.9797938232973067,3.080215995021476,0.9097750962829468,3.002127357499143,,,0.06582582633758872,0.06759063501425183
10,100,1,1.2077617122029523,3.221754851806722,1.0559190080996148,3.06058017804131,,,0.06525566778363032,0.06394981803325818
10,100,2,1.2262444658567233,3.1007100746553817,0.9623013501925214,2.9209398983060457,,,0.07160289139066842,0.07057919118226161
10,100,3,1.0546116361782722,3.181014181102995,0.9278217994314937,3.0240375885377793,,,0.06524353297568394,0.06903540200295254
10,100,4,1.1234914960051796,3.1453144025801123,0.9848893180944628,2.9857978533649665,,,0.06609838107529295,0.06621618104640448
10,100,5,1.1357993370836041,3.1036426449581285,1.0756732329120575,3.024869643851671,,,0.06705289026067425,0.06669220821836772
10,100,6,1.1272034840952045,3.146310672249264,0.9827770457308697,3.0275149126702456,,,0.06881384029254738,0.06975567907368069
10,100,7,1.0296720222229894,2.950139306597606,0.9851823965735418,2.9241622464208,,,0.06776638523430838,0.06801570178116897
10,100,8,1.1806867109714645,3.1927372975316572,1.065533289197073,3.077056089297128,,,0.07054069378678116,0.06579968467558636
10,100,9,1.196683706873408,3.1187887480590177,1.011135747879273,2.9429801029358247,,,0.06905047293829066,0.0687794638586105
20,100,0,1.1419264398536768,3.1015883825245467,1.0858798338647635,3.001635652385933,,,0.04625059003040933,0.04586945524086607
20,100,1,0.9788058249646099,2.9466566668741905,0.9744449327821418,2.9369035787424487,,,0.04767481839434734,0.04668533485639557
20,100,2,0.9722253547966346,2.923318669324523,0.9620850820137361,2.932956842223508,,,0.04638833900752202,0.04568199864614841
20,100,3,1.2638119406664643,3.11447209572826,1.115309733620784,2.999180069194996,,,0.045679635475026285,0.044980951043390234
20,100,4,1.1662315803954257,3.176024355074425,1.0349030589045296,3.036216226756361,,,0.04515708467493518,0.04509420149801506
20,100,5,1.2257466187641413,3.12215988491225,1.0422504577345226,2.9674612111950793,,,0.04635511059786015,0.04636009415704302
20,100,6,0.9983515751085079,3.0237532262240663,0.9972214558286273,3.02481762279636,,,0.044392549348655906,0.045853730339763414
20,100,7,0.9622586236301984,3.020549086004518,0.9605677528641177,3.033127658126901,,,0.04693184996130176,0.045993112641468485
20,100,8,1.2021365425616466,3.16429744645405,1.0259222033224524,2.996037517806037,,,0.04821945437197023,0.04710049654053661
20,100,9,0.9953430830692724,2.924539597567822,0.9876517199891626,2.9325641532988778,,,0.045572997463547364,0.04746586880877492
50,100,0,0.9978945507352321,3.0206810929451606,0.975763295605892,3.0066946320664916,,,0.028816787623295415,0.0290809679227988
50,100,1,1.1868141449982588,3.168301149251924,1.0415678876687662,3.026045739347567,,,0.029596784724639724,0.028788203394510374
50,100,2,0.9295234234831184,2.986466337795214,0.9291311490630166,2.97888091820969,,,0.028961013449459266,0.029175391790319364
50,100,3,1.054827661697722,3.0160785754709067,1.0309261664073217,3.00694681424244,,,0.027893285627695483,0.028237205087018696
50,100,4,1.0352326327281887,3.039421436311059,1.0128701854424826,2.997834882036953,,,0.02871792880776385,0.028988965358630808
50,100,5,0.9973808287693089,3.023393020439954,0.9961629718416546,3.0174227390764288,,,0.02889270990632272,0.029142416200770675
50,100,6,0.94919130319483,2.985322065631834,0.9557634184729163,2.9776975148816205,,,0.028748036384052197,0.028771935400775512
50,100,7,1.1664245712094612,3.141914692294428,1.0423382103567687,3.0141618721851704,,,0.028777415855369214,0.028723084040782144
50,100,8,1.0246417226812952,2.899761927568342,1.0183574400914763,2.900015557099076,,,0.029031178383127732,0.02956948671088102
50,100,9,1.0354569539479428,3.0078135040470215,1.024677672746528,2.9939356076425687,,,0.028906640079232437,0.029275745191700647
100,100,0,0.9907405960508697,3.0061883012170583,0.9884321223130962,3.0019738432082166,,,0.020339670508410658,0.02016475994180962
100,100,1,1.0101542821465586,2.9881565843238107,1.011968311823319,2.9862784492248546,,,0.020431066433512123,0.02021398332370974
100,100,2,0.9803282009198568,2.9948352256476554,0.9764208175560631,2.9972224890227435,,,0.02021170354195192,0.02011830100344428
100,100,3,1.0032451380165242,3.033916177715035,0.9978695661894788,3.0324536928735784,,,0.02038336754808314,0.02043344725491304
100,100,4,1.1748143582079251,3.1226077765476035,1.0487892320494792,3.0003733978868006,,,0.020606988620995154,0.02029922522852144
100,100,5,1.0165335844458419,2.988489293040999,1.0115273491716474,2.982142092907621,,,0.02016455472922394,0.02016512231677279
100,100,6,1.0105438356715553,2.9882105931727665,1.0112932352879422,2.9874413227447403,,,0.02026950598930915,0.02022489977087623
100,100,7,0.9778423441247099,3.0038610330247835,0.9797611233207837,3.002334673086883,,,0.020367755611685356,0.019907617322325558
100,100,8,1.0280179721252836,2.9940466211939523,1.0242384701334235,2.994601738629403,,,0.02018015984698429,0.020132903916134138
100,100,9,0.9597487585005027,3.009911804389489,0.9641918150001882,3.0053096124722214,,,0.02022876738843756,0.020336012532790722
100,10,0,1.1821829476632786,3.1421154466721717,0.9436689662822175,2.946342838655372,,,0.07130682206700678,0.0720357771628558
100,10,1,1.1541703731988022,3.09548114912279,1.033738034660121,2.9725766592981784,,,0.06685725532816073,0.06743405660024447
100,10,2,0.999092096238634,2.9709314542367693,0.9908103424943407,2.933768560199824,,,0.06457257070565327,0.06707610744589257
100,10,3,1.1758122081587814,3.149117450244546,1.0466304113820573,3.0434768937577887,,,0.06745607237195242,0.06510975734225465
100,10,4,1.1143467959889293,3.190498616528494,0.8798994140831627,2.9586589905833747,,,0.06899894340653942,0.06873199721992666
100,10,5,0.9981183461964065,2.8268657953800584,0.990332847350935,2.834159292410619,,,0.0687056817919807,0.0681662592038376
100,10,6,0.9707898978429199,3.0003616523826224,0.9176770092048389,2.956710169936687,,,0.06930841817537636,0.06897283287144977
100,10,7,1.1717456284064554,3.211390967634543,0.9824680148270432,3.0184257999751543,,,0.06894220735256816,0.06822027686717629
100,10,8,1.1377423305874714,3.171978427807204,0.99258573668796,3.0431930463788888,,,0.06827378378179763,0.06841311695613707
100,10,9,1.0480600336756325,3.27032308073953,0.8479644924634803,3.0892923266323424,,,0.06692036209799668,0.06608883360704017
100,20,0,1.012312296197294,3.0546503980592092,1.0056591004239621,3.0328058891384826,,,0.04787798809662343,0.04576175965937471
100,20,1,1.0345632804795386,2.9885399742531717,1.0126899125000404,2.986259567325286,,,0.045561629199809384,0.04586779156167243
100,20,2,1.1895706012315657,3.159016300276967,1.0250268469573296,2.983900567482191,,,0.04563721666093861,0.04524954627969394
100,20,3,0.9966580249872834,3.0465035296444825,0.984832486833496,3.03858623620969,,,0.04418036517267172,0.04472078041221237
100,20,4,1.1376992387265332,3.164336832964267,0.9996186255149445,3.0321845145648596,,,0.04713771068854686,0.046225717328604976
100,20,5,0.9831427333073748,2.9914654693442344,0.9504281097643561,2.976704854923965,,,0.045930550310117155,0.045698239910440315
100,20,6,1.1718129677293447,3.173720019976848,1.0212866864915342,3.045389751253385,,,0.04570232944190699,0.04697807242718569
100,20,7,0.9667979294564972,3.011147746619315,0.9557820068890253,2.9961016145277526,,,0.04568448460272294,0.04437109426847257
100,20,8,1.0173887000246964,3.0638841493273574,1.0001175541534904,3.0413953745243725,,,0.04700542941847009,0.047700112422636526
100,20,9,1.039685806915692,2.984733638427251,1.0066378726073595,2.9682548722373276,,,0.044240522037817046,0.04580163493557531
100,50,0,0.9809733254709556,3.0319281920720442,0.9638762967886028,3.0030075442690283,,,0.02893111509777118,0.028896671643511968
100,50,1,0.9631090850920643,3.0214562306270594,0.9599746848932798,3.0141922947193787,,,0.028377136554378894,0.027814078228462883
100,50,2,1.1806822261057377,3.143123621157997,1.0636669559133332,3.0440405526269463,,,0.029073656997591332,0.028959371231207398
100,50,3,1.0314126163081383,2.985150725994778,1.021398140173303,2.9762820626875754,,,0.028257609879941227,0.028707732127112147
100,50,4,1.1725812284764174,3.17225667278111,1.0521059374868924,3.046138661532852,,,0.028442688745432466,0.029000251558341537
100,50,5,0.9946603792007522,2.9652634455427886,0.9871450033875283,2.9666904130108787,,,0.028697501591793864,0.028924182779093807
100,50,6,1.0182528772853345,3.002341692494568,0.9990463283389525,2.983308002619066,,,0.028073565285336173,0.02845201672299075
100,50,7,0.9171489024955335,2.960655458394342,0.9202972817066174,2.9556380592007474,,,0.02860716719682744,0.028665097734385716
100,50,8,1.0082578407511562,3.049382224974593,1.0040303345878645,3.033943797315601,,,0.02800089247678247,0.028373212201657214
100,50,9,0.945178430442347,3.018066416050509,0.9366670738364777,3.0129437375595365,,,0.02923282869751797,0.02821015419758021
