T,N,sim,beta_interactive.1,beta_interactive.2,beta_interactive.3,beta_interactive.4,beta_interactive.5,beta_within.1,beta_within.2,beta_within.3,beta_within.4,beta_within.5,sde_interactive.1,sde_interactive.2,sde_interactive.3,sde_interactive.4,sde_interactive.5,sde_within.1,sde_within.2,sde_within.3,sde_within.4,sde_within.5
10,100,0,0.9290707839080936,2.993230966097692,5.117906912085493,1.9860343163460052,4.019502387469515,1.34531049726403,3.376870979757542,2.558357372081594,,,,,,,,0.05561698714679621,0.05410403881712068,0.07423953342374123,,
10,100,1,1.4484098777384704,3.4246819654500253,-0.814268302463387,1.211244712701607,2.362361477963189,1.4105478073361306,3.450599367931729,5.716889947143825,,,,,,,,0.052853758011676785,0.05384059822045776,0.08287796368656629,,
10,100,2,1.0783803651243171,3.0438576286290258,5.003477056181472,1.903771017553166,4.201205033326374,1.398195222614063,3.2940475734099843,0.7605005614494071,,,,,,,,0.057842960394768606,0.05640428950470061,0.07021748157282072,,
10,100,3,1.1444063212146984,2.996631285953674,4.842384024322067,1.903152743898942,3.9739115050783713,1.426845198067624,3.3940332202432106,2.324687472313373,,,,,,,,0.051437529263492925,0.05089917797283681,0.06642856313457547,,
10,100,4,0.9853073773591001,3.066630569228519,5.0805405736536855,1.9193372484287146,4.258557841183446,1.3599842334848449,3.402958920079935,7.492252996248885,,,,,,,,0.05853807720744118,0.055514225638815466,0.1353543377488972,,
10,100,5,1.0638984875456663,3.002156166060602,4.93873154576143,1.9328461945069324,3.8491761190263603,1.4119713133919432,3.3530364590324515,3.6065341539059017,,,,,,,,0.05790406568583794,0.056615497143509476,0.07940770166942224,,
10,100,6,1.2872235627939674,3.222956931923953,1.7335827426514543,2.400704277217436,4.045101175732489,1.3856070233638782,3.336422480988764,2.7083255403862987,,,,,,,,0.05579576229349121,0.05189637607247763,0.07834855040447648,,
10,100,7,1.1473725834755903,3.2082429656871687,4.025450528244759,1.9583785539040819,4.00978966853898,1.3444227544228091,3.3499707612223197,0.5706106027709917,,,,,,,,0.05795467780914797,0.05699564088487998,0.06653192610760597,,
10,100,8,1.002589930354321,3.1194889322640424,4.751353268419935,2.085344780527185,3.853980275317571,1.2719918863220117,3.404675826482066,3.0811151064604507,,,,,,,,0.05662129534468164,0.055905241545706155,0.08495835384266515,,
10,100,9,1.36455031036456,3.395155944687317,-3.084139309638111,1.7527380083843087,6.951961516067787,1.3968844499974042,3.3738765609482755,2.9027188835457656,,,,,,,,0.053887466509524314,0.05497028606261569,0.07177038020120265,,
20,100,0,1.025319750869477,3.120429208344788,4.79376560018511,2.009232231148008,4.03378655876215,1.3205108320754166,3.4811099593404737,2.847033146000798,,,,,,,,0.03774821226637053,0.03732116306886524,0.05238618287372222,,
20,100,1,0.9520106416146914,3.0019361834894056,5.1172574214679365,2.004212044510563,4.010570846131635,1.3335430485533055,3.4418989218055627,4.5420658687199955,,,,,,,,0.03885214474908253,0.0383174882549742,0.052727772286099706,,
20,100,2,0.9568691324564247,2.9621536981167647,4.959369192659664,1.9525666725439406,3.952378586190992,1.4208935159543319,3.452454378872952,2.3758050845245853,,,,,,,,0.036698055820414355,0.03651775136376839,0.050688846368852236,,
20,100,3,0.961111799368707,3.0271021077600015,5.018790562420925,1.9787325897768204,3.925453395887377,1.3428573582620322,3.4026487962855967,5.904946855744043,,,,,,,,0.03732275969989382,0.03756704313663912,0.05431588179488315,,
20,100,4,1.0464799465003436,3.0692092182333814,4.8761130151396745,2.024818036781496,4.010951371958127,1.3665146053314776,3.4027930623133438,4.054872337408042,,,,,,,,0.03748850877551598,0.03708203093393637,0.05547482385113028,,
20,100,5,0.9771893869871766,2.925858564414966,5.079453526972253,1.9106822733146096,4.030321761894431,1.3857717148485358,3.365113602801159,1.618319078367274,,,,,,,,0.037578430706266173,0.037407205705043405,0.05034517796287522,,
20,100,6,1.0105232619644682,2.938373253289292,5.05179180685803,1.975717386478717,4.06147526132127,1.4218640047932438,3.3679841269227753,5.237973796607804,,,,,,,,0.03699053269840865,0.03676978480499974,0.05682319019121002,,
20,100,7,1.0266423742567765,2.9834744152610044,4.981595306207449,1.9330657861850056,3.9998301865460695,1.395610305785015,3.379160608950982,4.509508068664152,,,,,,,,0.03832449030803075,0.03744201422561625,0.053410323783153454,,
20,100,8,1.0858956226910252,3.092004454603388,4.828986326139157,1.9553058247426933,3.9763434048224644,1.4344298970761913,3.4123655956745305,3.682204213722671,,,,,,,,0.03760103661136569,0.03733267020690343,0.05231069352687881,,
20,100,9,1.0652557433233352,3.0996885925210163,4.818342454954108,2.020605134275991,3.9648070420907446,1.430319895427597,3.432398904192655,5.1216412060644565,,,,,,,,0.03689240874375747,0.036444840733265524,0.056133286344987675,,
50,100,0,0.9787041962912846,3.0157890350889947,5.040549302007587,2.003775540407079,3.9536047720479806,1.3395268801310012,3.351080929855401,3.836989793941728,,,,,,,,0.02390659830691803,0.02372962096464898,0.032665963529018974,,
50,100,1,0.9855498377555707,3.0109075378708337,5.006580170214342,1.9612173151529775,3.984559784215587,1.3728387605773142,3.4112854699127215,4.41771146485071,,,,,,,,0.023675595255385137,0.02350550421600157,0.03318367098298819,,
50,100,2,1.0468673026392092,3.042850687173873,4.8513788994943985,2.0554246819577586,3.9970144265500256,1.4037333978273236,3.4134832060595395,4.894363635592934,,,,,,,,0.023040274612418837,0.02299806406490947,0.03385787665335338,,
50,100,3,1.0070064867124913,3.000416153119354,5.02365040590992,1.9627668046728375,4.012295745003103,1.4402671315534537,3.4179009489666736,4.382301484077759,,,,,,,,0.023035333299245165,0.022855988959404706,0.03664138075398855,,
50,100,4,1.014106784022838,3.0156987954858794,4.966592098529107,1.990962151748931,4.0684787803045595,1.4222273862907482,3.401483392755564,3.837491966497293,,,,,,,,0.023434137019019044,0.02340895869226816,0.03376010028287871,,
50,100,5,0.9936585289702364,2.9612457558260976,5.0595226720963,1.9557606728082233,4.0103324466372,1.3920645898516972,3.3532358521263346,4.372908350063924,,,,,,,,0.02312125267990364,0.02353267513038375,0.035446139612630864,,
50,100,6,1.0046530212649487,2.98608215379514,5.009414455072534,2.0485442031957026,4.025297964589182,1.4193757289240803,3.384499823613959,4.0393501913882375,,,,,,,,0.023277828210558908,0.022816518110158227,0.03638609706952558,,
50,100,7,1.0410129793218483,2.9881990397661795,5.028314720622408,2.0233294397020196,4.012252104385666,1.386724530767175,3.348130382527029,3.742039239909223,,,,,,,,0.024012317558782456,0.024119348924870023,0.03642166527035499,,
50,100,8,0.981032357237055,2.9834450305944173,5.036185190743271,1.973271938914744,4.038049107483488,1.378937231332772,3.3604894002986114,4.48217186454318,,,,,,,,0.024103579730901117,0.024094661091897715,0.0420350050545063,,
50,100,9,1.0205470139410355,3.0317121612162796,4.9704037479578815,1.9990634835148204,3.977996901858389,1.4145748295371516,3.41829518514286,4.140808426738079,,,,,,,,0.023310876509172008,0.02356222060894154,0.03327881129072001,,
100,100,0,0.974884834563186,2.9631489096097043,5.037897878285515,2.0146245786176955,3.9785346689056604,1.37106309371481,3.350023967354919,3.7724862985828116,,,,,,,,0.016989882085268384,0.017081958639224123,0.02538804075914145,,
100,100,1,1.0244596565952353,3.0455775176509228,4.906651639115954,2.0276146681203904,4.015656068829497,1.3767606529413556,3.3976880033228225,4.277346509525053,,,,,,,,0.016399985461527926,0.016231278272718624,0.02472096135936742,,
100,100,2,1.0211684002737074,3.0185109784403243,4.966308500894996,2.0053486784893337,4.0042195756398415,1.404207293416918,3.400437936734626,3.5465411886212377,,,,,,,,0.016263177434609026,0.01619732532090303,0.022915730860172318,,
100,100,3,0.9875883035511133,2.9868691327253742,5.018336256508623,1.9860099644586344,4.002017554919561,1.3801696709601554,3.3930305330619,4.222875799876997,,,,,,,,0.0163891884816421,0.01634367460459121,0.026668244502521636,,
100,100,4,0.9904385164788383,2.9630541349059585,5.039221498323746,1.9758196083744635,4.035367304497119,1.3942861666554935,3.379071788022241,3.3817342478843626,,,,,,,,0.01656132006555566,0.01640606334006982,0.024506382076495765,,
100,100,5,1.014737002740923,2.9884345885669026,4.985059094680207,1.9897539034406149,4.016448540031098,1.4066836227056776,3.386380319509402,3.807867634901301,,,,,,,,0.016288503778764462,0.01633546300121428,0.024220586139117057,,
100,100,6,0.9647083124764453,2.9515653867991163,5.073066622548119,2.009413774666539,3.9783911275500037,1.3848018831032296,3.3664592970989045,4.161430477245518,,,,,,,,0.016752634464939933,0.016688204731961778,0.023934222303314455,,
100,100,7,1.0155558947668872,3.0106024600045354,4.996747552783383,2.0227149744621133,3.9722747297685785,1.3921135759806322,3.399213441673509,5.0997049084490165,,,,,,,,0.01652374794720617,0.016602676683840373,0.026664534107959482,,
100,100,8,1.0062619072514005,2.977141246377591,5.030247628863027,2.0257248676609243,4.023355347984079,1.4117208931810807,3.395527381057189,3.9007077675242936,,,,,,,,0.01630776179673548,0.01642222723036996,0.02348229936825867,,
100,100,9,1.0297059428995148,2.979939257327673,4.966806176428479,2.000767516691627,4.041051074844793,1.411365329455941,3.382860980692983,3.5705964754361212,,,,,,,,0.016306482094756974,0.016389159631173204,0.024162797542914307,,
100,10,0,1.1591768828586941,3.1558894764572285,4.498511920102423,1.8957326405635153,4.00935258271412,1.505423914913236,3.476610501696361,4.761284179379017,,,,,,,,0.05284072929382468,0.05208344356233515,0.08489162673001882,,
100,10,1,1.0833815494599748,3.1281816036302335,4.758646851049727,2.0212510906248693,3.962176700013485,1.3910491337886308,3.453761880936148,3.2123988950892053,,,,,,,,0.05761908962403934,0.05549189132578591,0.07893702737632127,,
100,10,2,0.9083903227118828,2.985830108814948,5.127799947471058,2.0509666837523626,3.894677747775006,1.4138065969586038,3.4683994580681707,3.72117371985175,,,,,,,,0.05567556262536262,0.055562917794336815,0.08184582091088731,,
100,10,3,1.3456983391619333,3.389285523928703,4.408165861540038,1.1678692287108499,3.5282778085899067,1.4026885825539186,3.4052115203227333,3.1158907630763784,,,,,,,,0.05349149850830457,0.053334257601870716,0.06756993900688489,,
100,10,4,0.9408891977088745,3.088123477657747,4.867939230996287,2.0549439434065273,4.06049204784148,1.3484105550445649,3.5007623841001587,5.116059998094554,,,,,,,,0.05498220182177782,0.05464881239863689,0.07861484949050611,,
100,10,5,0.9561062875581108,3.1766580380365754,4.840876963524344,1.9089943576613218,4.044089494695081,1.2649734246170505,3.5244090831258763,5.801968963779236,,,,,,,,0.053884954160043914,0.05198976026419944,0.10299498037340074,,
100,10,6,1.4227227540985954,3.2767392480986457,1.7586031535512014,1.8430625641400267,3.582658213625926,1.4357661098492163,3.322045731437445,4.343109401869166,,,,,,,,0.05339271555475694,0.054921882890456915,0.06941516570902699,,
100,10,7,1.0526461247156504,2.932062676822732,5.058536853473156,2.13142033178004,3.7510338332272752,1.4423817058896427,3.2996468513375774,4.567652168574014,,,,,,,,0.054049971076358325,0.05276059639339116,0.08458340886388006,,
100,10,8,1.1807907235390687,3.108769462486282,2.7922358024073564,2.1337810086162143,4.8909540626149495,1.399691657644732,3.4073005750822754,3.127397178845136,,,,,,,,0.053369944420376667,0.05316340936771324,0.06631181633204446,,
100,10,9,1.077070895820972,3.0167345626034257,4.693014473871156,1.9906969561907286,4.014653890299467,1.51090878687091,3.360708605768849,4.165268716982206,,,,,,,,0.05455430795187441,0.05360583987077241,0.076888002030416,,
100,20,0,1.019942214125526,3.087812048961865,4.877781773956712,2.0208454490148586,4.013642296321651,1.359042251777559,3.4385723669195283,3.4893210931877086,,,,,,,,0.03686119870469964,0.037583202300787114,0.05285542713084369,,
100,20,1,0.9545246424444735,2.9927530742597104,5.022059340982454,1.944498547573387,4.044036646159366,1.3849341731872222,3.4242677690544667,4.4939071487635855,,,,,,,,0.03779464721884383,0.03724707835878753,0.05581218618572395,,
100,20,2,1.0021379548069984,3.064883159290591,4.992095952066796,2.033530532751874,4.040043406379144,1.349661825965056,3.439678297298326,4.342452103982148,,,,,,,,0.036731013506064544,0.03661746571990553,0.05340508187074227,,
100,20,3,1.1367017049168215,2.971840936469312,4.858113279661861,2.0655465542052553,4.031139682643812,1.4144916445114133,3.319041358132682,4.355544143019915,,,,,,,,0.04094003010225213,0.039698026514393414,0.06529261138932234,,
100,20,4,1.033588357168037,3.073002967156918,4.929826094987446,1.9098194621578526,3.9539942303988838,1.370001353383008,3.380148317456639,4.649811685890445,,,,,,,,0.03900264057582183,0.03887818495790543,0.05734456853891838,,
100,20,5,1.0488592123201008,3.0370702701656125,4.934130533039904,2.061851399718753,3.971431412274157,1.3534922701449659,3.378490046607646,5.788690951768293,,,,,,,,0.03765093540449589,0.03756994197422505,0.06503569927067786,,
100,20,6,1.1907444756713759,3.1159791547048634,4.3854069888306935,2.1301535012408723,4.0179963016906175,1.4687156907250916,3.396706977055974,3.6627359345484765,,,,,,,,0.0385193893938058,0.037306467967167675,0.05421175688641783,,
100,20,7,0.9261117113859614,2.9667510591126325,5.1056112724322995,2.0016944992980865,4.1212127981960265,1.37284395171644,3.368087016339742,4.186668585360584,,,,,,,,0.03880039065456375,0.03732437194924098,0.05657134328619934,,
100,20,8,1.0946538802501808,3.065789752320055,4.417245196542,2.1023715968753307,4.117105184638163,1.3734776144798424,3.3479871070395975,4.489231076562226,,,,,,,,0.03770096505350239,0.038193951807800136,0.05490386045153513,,
100,20,9,1.1051172245158327,2.9896132498738264,4.828013081893401,2.0679568991166954,3.9271085385748252,1.4311964778565014,3.358446904792739,5.607477477573238,,,,,,,,0.03761049547371312,0.03756064425913432,0.05736324060963619,,
100,50,0,0.987964702761069,3.0350585144398705,4.996864091851744,2.016557307482631,4.02136077708409,1.3648924099254893,3.4138741897894276,5.223918612729132,,,,,,,,0.023461008566124184,0.02365337333594071,0.03752195066829522,,
100,50,1,1.013810652559981,3.053131808628712,4.918821934371992,2.0266977656936334,4.021103178097507,1.3809255774358087,3.4477813957109724,4.1216114315337675,,,,,,,,0.023401686810564697,0.023407361429286906,0.034411111556888585,,
100,50,2,0.9673762631004155,3.0179812322473594,5.007168664981579,1.9921392697283087,4.051169427146208,1.3687846273549986,3.4319068480268213,2.9108828490952114,,,,,,,,0.023272970618421745,0.023085513848970392,0.03065501978782819,,
100,50,3,0.9960227776095278,2.9904310154626956,4.9975394208989,1.9908442462363634,3.9369814946878368,1.3815413437907178,3.39416344428936,4.340980324163086,,,,,,,,0.0229599390063693,0.023129607991913034,0.037187644041506755,,
100,50,4,1.025081252964539,2.985818100968421,4.970362867904625,1.9771119411593727,4.045917611344098,1.4477088920213204,3.3813751228975217,3.2255665355796177,,,,,,,,0.02317294014091855,0.023431290895773012,0.03299637500872633,,
100,50,5,0.9399358468815562,3.0160467388307812,5.051754373728095,1.9825343300198721,4.013711765564649,1.350330609811905,3.4660881211226178,3.7154572315414764,,,,,,,,0.023117882208656904,0.023359835009577567,0.03448161221298625,,
100,50,6,1.0152899480142479,3.007634606190492,4.998121410513146,2.0208445065408784,3.9332535516361764,1.4003537667166919,3.3861802594791,4.296013324804114,,,,,,,,0.02300562987549287,0.023276710550046327,0.03724371036245045,,
100,50,7,1.040406461479913,2.982728261062385,4.901137789961736,1.9764269253415485,4.018005765760343,1.373274073823008,3.325500547038895,3.3184101193904025,,,,,,,,0.02348058336278319,0.023717823902781557,0.03375816148842891,,
100,50,8,1.0021884105480776,3.0272210185736967,4.987937887486976,2.0146840950799314,4.047738813353214,1.37152171071641,3.417387167800288,4.741462987309241,,,,,,,,0.022952041918566212,0.023170795953902864,0.035141846584497545,,
100,50,9,0.9977322249788834,3.004340032716744,5.004730790313136,2.022213668250602,4.036023120785162,1.4221901954360672,3.4332522645512995,4.5048926186837,,,,,,,,0.02266024675218762,0.02267930234403439,0.03502593991644689,,
