T,N,mean_interactive.1,mean_interactive.2,mean_interactive.3,mean_interactive.4,mean_interactive.5,bias_interactive.1,bias_interactive.2,bias_interactive.3,bias_interactive.4,bias_interactive.5,sde_interactive.1,sde_interactive.2,sde_interactive.3,sde_interactive.4,sde_interactive.5,ci_l_interactive.1,ci_l_interactive.2,ci_l_interactive.3,ci_l_interactive.4,ci_l_interactive.5,ci_u_interactive.1,ci_u_interactive.2,ci_u_interactive.3,ci_u_interactive.4,ci_u_interactive.5,rmse_interactive.1,rmse_interactive.2,rmse_interactive.3,rmse_interactive.4,rmse_interactive.5,mean_within.1,mean_within.2,mean_within.3,mean_within.4,mean_within.5,bias_within.1,bias_within.2,bias_within.3,bias_within.4,bias_within.5,sde_within.1,sde_within.2,sde_within.3,sde_within.4,sde_within.5,ci_l_within.1,ci_l_within.2,ci_l_within.3,ci_l_within.4,ci_l_within.5,ci_u_within.1,ci_u_within.2,ci_u_within.3,ci_u_within.4,ci_u_within.5,rmse_within.1,rmse_within.2,rmse_within.3,rmse_within.4,rmse_within.5
70,70,1.0411439184955442,3.015835959967505,4.941096525088375,2.025402311297261,3.999317068521623,0.04114391849554422,0.005278653322501696,0.011780694982324924,0.012701155648630502,0.00017073286959423672,,,,,,,,,,,,,,,,0.04114391849554422,0.015835959967505087,0.05890347491162462,0.025402311297261004,0.0006829314783769469,1.4022869882855895,3.382859339951977,4.280328700038326,,,0.4022869882855895,0.12761977998399235,0.14393425999233483,,,0.0238055662796337,0.023946097910673,0.0345611741418604,,,1.3556289357459264,3.335925850476788,4.212590043456863,,,1.4489450408252527,3.429792829427166,4.348067356619789,,,0.4022869882855895,0.3828593399519771,0.7196712999616741,,
80,70,0.9941582323751248,3.018337203076226,4.947232033058452,2.0552460524897267,4.024498996865122,0.005841767624875205,0.006112401025408627,0.01055359338830968,0.027623026244863347,0.0061247492162805894,,,,,,,,,,,,,,,,0.005841767624875205,0.018337203076225883,0.052767966941548394,0.055246052489726694,0.024498996865122358,1.402588055230211,3.40014259571623,3.9189538234393977,,,0.402588055230211,0.1333808652387433,0.21620923531212047,,,0.0221747583456424,0.0221501618898889,0.0310378291677422,,,1.359126327506873,3.356729076160316,3.858120796112316,,,1.446049782953549,3.443556115272144,3.9797868507664793,,,0.402588055230211,0.4001425957162299,1.0810461765606023,,
90,70,0.9912509999151172,3.043226465861617,4.99342012681115,2.0401622485671425,3.9900618936987735,0.008749000084882774,0.01440882195387235,0.001315974637769912,0.020081124283571228,0.0024845265753066226,,,,,,,,,,,,,,,,0.008749000084882774,0.04322646586161705,0.006579873188849561,0.040162248567142456,0.00993810630122649,1.3699811882437072,3.4256431456324385,5.215958084430634,,,0.3699811882437072,0.14188104854414618,0.04319161688612674,,,0.0208946156530595,0.0207652491924163,0.0370826287220282,,,1.3290284940929038,3.3849440050853032,5.1432774676833874,,,1.4109338823945106,3.466342286179574,5.28863870117788,,,0.3699811882437072,0.42564314563243855,0.2159580844306337,,
100,70,1.0034755363637509,3.0281021614679005,4.963074811790195,1.9932741113974788,4.031125325697288,0.003475536363750864,0.009367387155966819,0.007385037641961034,0.0033629443012606064,0.007781331424322024,,,,,,,,,,,,,,,,0.003475536363750864,0.028102161467900455,0.03692518820980517,0.006725888602521213,0.031125325697288098,1.397612505240036,3.447183500308004,3.97390764967678,,,0.3976125052400361,0.1490611667693346,0.205218470064644,,,0.0194408441369505,0.0196303333979032,0.027881896189441,,,1.3595091509025565,3.4087087538436,3.919260137324791,,,1.4357158595775157,3.4856582467724078,4.028555162028769,,,0.3976125052400361,0.4471835003080038,1.02609235032322,,
10,80,1.1564335980555434,3.0896514246217013,4.555196548077424,2.020439006059831,3.7943468982870634,0.15643359805554335,0.02988380820723376,0.08896069038451522,0.010219503029915478,0.05141327542823415,,,,,,,,,,,,,,,,0.15643359805554335,0.08965142462170128,0.4448034519225761,0.020439006059830955,0.2056531017129366,1.4859147107640458,3.390235917071909,-0.6066621407944853,,,0.4859147107640458,0.13007863902396974,1.121332428158897,,,0.0594843025929265,0.0595453534928616,0.0732735140038354,,,1.3693276200364273,3.273529168779194,-0.750275589262694,,,1.6025018014916643,3.5069426653646243,-0.46304869232627666,,,0.4859147107640458,0.3902359170719092,5.606662140794485,,
20,80,1.0493558623905206,2.962369400618673,4.871207701354896,1.9791246139338408,3.987428192449471,0.04935586239052059,0.01254353312710895,0.0257584597290208,0.01043769303307962,0.0031429518876322504,,,,,,,,,,,,,,,,0.04935586239052059,0.037630599381326846,0.128792298645104,0.02087538606615924,0.012571807550529002,1.4191997863478514,3.32393046119756,4.252574365636306,,,0.4191997863478514,0.10797682039918666,0.14948512687273877,,,0.0427359481148418,0.0422655584585324,0.0664583134475122,,,1.335438867197589,3.2410914888323643,4.122318464805908,,,1.5029607054981138,3.4067694335627556,4.382830266466704,,,0.4191997863478514,0.32393046119755997,0.7474256343636938,,
30,80,1.1404090442775,3.115241122821543,4.46871914466263,2.0551681784711398,4.049632049047561,0.1404090442774999,0.03841370760718096,0.10625617106747391,0.027584089235569875,0.012408012261890145,,,,,,,,,,,,,,,,0.1404090442774999,0.11524112282154286,0.5312808553373696,0.05516817847113975,0.04963204904756058,1.3990370393017997,3.415162189952829,3.862164003181848,,,0.3990370393017997,0.13838739665094302,0.2275671993636304,,,0.0329571830331364,0.0330371200346093,0.0498545821477508,,,1.3344421475249577,3.350410624532068,3.7644508177079627,,,1.4636319310786416,3.47991375537359,3.9598771886557333,,,0.3990370393017997,0.41516218995282905,1.137835996818152,,
40,80,1.0493451534850626,3.0291051026486264,4.938574823033573,2.018591269510277,3.933741809777038,0.04934515348506263,0.009701700882875475,0.012285035393285426,0.009295634755138504,0.01656454755574055,,,,,,,,,,,,,,,,0.04934515348506263,0.029105102648626424,0.06142517696642713,0.01859126951027701,0.0662581902229622,1.417784165494759,3.370271617466176,4.773069127379777,,,0.41778416549475894,0.1234238724887254,0.04538617452404452,,,0.0293096066753023,0.029368945169839,0.0461453781324087,,,1.3603383920101317,3.31270954266936,4.682625848187274,,,1.4752299389793861,3.4278336922629924,4.863512406572281,,,0.41778416549475894,0.3702716174661762,0.2269308726202226,,
50,80,1.0428446870679378,3.056548190719304,4.7997348763505405,2.022080638917849,4.028296656911736,0.04284468706793776,0.018849396906434723,0.040053024729891896,0.011040319458924586,0.007074164227933943,,,,,,,,,,,,,,,,0.04284468706793776,0.05654819071930417,0.20026512364945948,0.02208063891784917,0.028296656911735774,1.3625582391621762,3.371875771588364,3.83784055167776,,,0.3625582391621762,0.12395859052945468,0.23243188966444803,,,0.0270359968815895,0.0272080932277059,0.0390214685636588,,,1.3095686589881237,3.3185488887740524,3.7613598786691265,,,1.4155478193362288,3.4252026544026757,3.914321224686393,,,0.3625582391621762,0.37187577158836405,1.1621594483222402,,
60,80,0.97866946336532,2.9466109516172145,5.0476229630246285,1.9501679330659631,4.038676303767493,0.021330536634679986,0.01779634946092849,0.009524592604925709,0.024916033467018428,0.009669075941873162,,,,,,,,,,,,,,,,0.021330536634679986,0.053389048382785464,0.04762296302462854,0.049832066934036856,0.03867630376749265,1.3960029293858087,3.3547384158363247,5.254493918399424,,,0.3960029293858087,0.11824613861210824,0.05089878367988483,,,0.0246570794631587,0.0240687246261574,0.0362876784313085,,,1.3476759416740756,3.3075645824152438,5.183371375591489,,,1.4443299170975419,3.4019122492574057,5.3256164612073595,,,0.3960029293858087,0.3547384158363247,0.25449391839942415,,
70,80,1.0393145625211813,3.0115712269241874,5.001583529667911,2.000730310896497,4.0072042687206855,0.03931456252118126,0.003857075641395813,0.00031670593358228415,0.00036515544824844426,0.0018010671801713674,,,,,,,,,,,,,,,,0.03931456252118126,0.011571226924187439,0.0015835296679114208,0.0007303108964968885,0.007204268720685469,1.4039647747588575,3.383666030073802,4.495603088352217,,,0.4039647747588575,0.12788867669126733,0.10087938232955658,,,0.0214329660822299,0.0220363721892551,0.0314073432280534,,,1.3619569331558183,3.340475534232942,4.434045826775145,,,1.4459726163618967,3.426856525914662,4.55716034992929,,,0.4039647747588575,0.38366603007380196,0.5043969116477829,,
80,80,1.0573875863819304,3.069051269901194,4.841452950326341,2.040414962585285,4.015253409307168,0.05738758638193042,0.023017089967064603,0.03170940993473188,0.020207481292642493,0.00381335232679203,,,,,,,,,,,,,,,,0.05738758638193042,0.06905126990119381,0.1585470496736594,0.040414962585284986,0.01525340930716812,1.3944258924086756,3.3870147229661542,4.491821702467106,,,0.39442589240867565,0.12900490765538475,0.10163565950657887,,,0.0202779477385477,0.0203475849466677,0.0333638093001612,,,1.3546818451607368,3.347134189298316,4.426429837851727,,,1.4341699396566145,3.4268952566339923,4.557213567082484,,,0.39442589240867565,0.38701472296615425,0.5081782975328943,,
90,80,0.9805357319361474,2.993718422352482,5.028780823500352,1.980554373455147,3.98008754689238,0.019464268063852597,0.0020938592158392666,0.005756164700070343,0.009722813272426523,0.004978113276905005,,,,,,,,,,,,,,,,0.019464268063852597,0.0062815776475178,0.028780823500351715,0.019445626544853045,0.01991245310762002,1.388700212948187,3.4152605503545117,3.134185378640437,,,0.3887002129481869,0.1384201834515039,0.37316292427191267,,,0.0192479165349454,0.0196105858764463,0.0267556069633863,,,1.350974989762261,3.376824508320947,3.0817453526076903,,,1.4264254361341129,3.4536965923880762,3.1866254046731832,,,0.3887002129481869,0.4152605503545117,1.8658146213595632,,
100,80,0.9754319493124132,2.968257993849106,5.061507276841263,2.0101857278926167,4.027015969508785,0.02456805068758683,0.01058066871696465,0.012301455368252511,0.005092863946308368,0.006753992377196205,,,,,,,,,,,,,,,,0.02456805068758683,0.03174200615089395,0.06150727684126256,0.010185727892616736,0.02701596950878482,1.3712454964292549,3.361181927659687,4.090841815188143,,,0.37124549642925486,0.12039397588656235,0.18183163696237142,,,0.0189887159874627,0.0190170277359354,0.0288926576573107,,,1.334028296981168,3.3239092382042545,4.034213246762168,,,1.4084626958773416,3.3984546171151195,4.147470383614118,,,0.37124549642925486,0.36118192765968704,0.9091581848118571,,
10,90,1.0599781750747348,3.0308189118532525,4.913690190323692,1.9579606807419507,4.063806553577704,0.059978175074734796,0.010272970617750824,0.017261961935261638,0.021019659629024634,0.015951638394426038,,,,,,,,,,,,,,,,0.059978175074734796,0.030818911853252473,0.08630980967630819,0.04203931925804927,0.06380655357770415,1.348788587404274,3.3593716453994773,5.437893608850475,,,0.348788587404274,0.11979054846649244,0.08757872177009496,,,0.0578573613355946,0.0593827406875593,0.0969687884906601,,,1.2353902429459884,3.2429836123485796,5.247838275784299,,,1.4621869318625595,3.475759678450375,5.62794894191665,,,0.348788587404274,0.3593716453994773,0.4378936088504748,,
20,90,1.0474715534344248,3.0423693482154595,4.793613836301883,2.0951021135256984,4.030079260635828,0.047471553434424774,0.014123116071819819,0.04127723273962332,0.04755105676284921,0.007519815158957055,,,,,,,,,,,,,,,,0.047471553434424774,0.04236934821545946,0.20638616369811658,0.09510211352569842,0.03007926063582822,1.4215851277649303,3.378649657107993,3.9120409268536704,,,0.4215851277649303,0.12621655236933105,0.2175918146292659,,,0.0400159767327831,0.0392217682800269,0.0553668565894696,,,1.3431552545624825,3.301776403869165,3.803523882001116,,,1.500015000967378,3.4555229103468212,4.020557971706225,,,0.4215851277649303,0.37864965710799314,1.0879590731463296,,
30,90,0.9889485685030645,3.0523507438612043,4.910141177433289,2.012560233035836,3.882904614840405,0.011051431496935549,0.01745024795373477,0.017971764513342238,0.006280116517918044,0.02927384628989871,,,,,,,,,,,,,,,,0.011051431496935549,0.05235074386120431,0.08985882256671118,0.012560233035836088,0.11709538515959483,1.3670887592860983,3.409604055160658,4.676370478775439,,,0.3670887592860983,0.1365346850535527,0.06472590424491216,,,0.0305954144136232,0.030553945160728,0.0496537578528187,,,1.307122848943319,3.3497194230600194,4.579050901686841,,,1.4270546696288775,3.469488687261297,4.773690055864037,,,0.3670887592860983,0.4096040551606581,0.3236295212245608,,
40,90,1.0209612431990112,2.990314454400408,4.958719835647559,2.0464805642092143,4.061401974694055,0.02096124319901116,0.0032285151998639647,0.008256032870488284,0.023240282104607157,0.015350493673513821,,,,,,,,,,,,,,,,0.02096124319901116,0.009685545599591894,0.04128016435244142,0.046480564209214315,0.061401974694055284,1.4152694010877294,3.380599928568917,3.069184178433056,,,0.41526940108772936,0.12686664285630567,0.3861631643133888,,,0.0275902200365319,0.027835431318641,0.0379136293351083,,,1.3611935634905914,3.3260434856902426,2.994874830413042,,,1.4693452386848673,3.4351563714475915,3.1434935264530695,,,0.41526940108772936,0.380599928568917,1.9308158215669442,,
50,90,0.9713023988183448,3.039390313445576,4.952470846222749,2.0275960611552724,4.020852900312158,0.028697601181655208,0.013130104481858732,0.009505830755450261,0.013798030577636178,0.005213225078039452,,,,,,,,,,,,,,,,0.028697601181655208,0.0393903134455762,0.04752915377725131,0.027596061155272356,0.020852900312157807,1.3799912182335288,3.416010258547778,5.116393879722059,,,0.37999121823352877,0.1386700861825926,0.023278775944411835,,,0.0242997825336443,0.0244625292124167,0.0396516255243108,,,1.3323645196354306,3.3680645823206823,5.03867812176594,,,1.427617916831627,3.4639559347748734,5.194109637678178,,,0.37999121823352877,0.41601025854777784,0.11639387972205917,,
60,90,1.0000391714772612,3.01678446848898,5.013499464137095,2.000312302992391,4.040865808058641,3.917147726117953e-05,0.0055948228296599884,0.0026998928274190705,0.00015615149619541135,0.010216452014660149,,,,,,,,,,,,,,,,3.917147726117953e-05,0.016784468488979964,0.013499464137095352,0.0003123029923908227,0.040865808058640596,1.4060371132083027,3.4340444209082,5.6417295634974165,,,0.4060371132083027,0.14468147363606665,0.1283459126994833,,,0.0221804772833591,0.0223730541369763,0.0391142556542503,,,1.36256417657301,3.3901940405755617,5.565067031132994,,,1.4495100498435953,3.477894801240838,5.718392095861839,,,0.4060371132083027,0.43404442090819995,0.6417295634974165,,
70,90,0.9965564128016062,2.992515705014412,5.023500825984132,2.006697929542632,3.997557463763803,0.0034435871983937716,0.002494764995195927,0.004700165196826411,0.0033489647713160764,0.0006106340590492643,,,,,,,,,,,,,,,,0.0034435871983937716,0.0074842949855877805,0.023500825984132057,0.006697929542632153,0.002442536236197057,1.3965659234207364,3.4005726263418508,5.308769330160715,,,0.3965659234207364,0.1335242087806169,0.061753866032142925,,,0.0206821951676581,0.0206664331220475,0.0353229432737537,,,1.356029565770898,3.360067161733732,5.239537633516206,,,1.4371022810705747,3.4410780909499694,5.378001026805223,,,0.3965659234207364,0.40057262634185076,0.3087693301607146,,
80,90,1.0186687212184655,3.036923676296138,4.942631159882222,1.9756876841472453,3.966582040883933,0.018668721218465523,0.012307892098712673,0.011473768023555663,0.012156157926377364,0.00835448977901676,,,,,,,,,,,,,,,,0.018668721218465523,0.03692367629613802,0.05736884011777832,0.02431231585275473,0.03341795911606704,1.394105627185766,3.4150009167201576,3.715318717725279,,,0.3941056271857659,0.1383336389067192,0.25693625645494417,,,0.0200186304099361,0.0198174936965569,0.0288704316327791,,,1.3548698325624728,3.3761593428110563,3.658733711506906,,,1.433341421809059,3.453842490629259,3.771903723943652,,,0.3941056271857659,0.4150009167201576,1.284681282274721,,
90,90,1.0360835066102991,2.9870421100200444,4.997016546761197,1.9824314629071176,4.064382165687086,0.03608350661029913,0.004319296659985206,0.000596690647760667,0.00878426854644121,0.01609554142177161,,,,,,,,,,,,,,,,0.03608350661029913,0.012957889979955617,0.0029834532388033352,0.01756853709288242,0.06438216568708643,1.4315241198876791,3.3786276635508177,4.731634816314488,,,0.43152411988767914,0.1262092211836059,0.05367303673710246,,,0.0180311185560501,0.0178914091888839,0.0284578274843364,,,1.396183776916849,3.343561145907936,4.675858499366934,,,1.4668644628585092,3.413694181193699,4.787411133262041,,,0.43152411988767914,0.3786276635508177,0.2683651836855123,,
100,90,1.0105239808930344,3.0010499241522743,5.005709206903013,2.008822583905444,3.9796461751148726,0.010523980893034413,0.00034997471742477987,0.0011418413806026707,0.004411291952721941,0.005088456221281845,,,,,,,,,,,,,,,,0.010523980893034413,0.0010499241522743397,0.005709206903013353,0.008822583905443881,0.02035382488512738,1.403295701322146,3.406864647355297,4.558531227043057,,,0.4032957013221461,0.13562154911843236,0.08829375459138866,,,0.0171823449001475,0.017257913323486,0.0264193925278725,,,1.3696189241479115,3.3730397587929506,4.506750169195,,,1.4369724784963807,3.4406895359176435,4.610312284891114,,,0.4032957013221461,0.40686464735529704,0.4414687729569433,,
10,100,1.1975616058882237,3.1021124034823404,4.523091097450816,2.045696914567728,3.8819908898233866,0.1975616058882237,0.0340374678274468,0.09538178050983674,0.022848457283864088,0.029502277544153355,,,,,,,,,,,,,,,,0.1975616058882237,0.10211240348234041,0.4769089025491837,0.045696914567728175,0.11800911017661342,1.4491221154635203,3.406129537637769,5.665895688298678,,,0.4491221154635203,0.13537651254592298,0.13317913765973569,,,0.050936989011385,0.0492907206154246,0.0851877902027415,,,1.3492874515202933,3.309521500459511,5.498930687578751,,,1.5489567794067474,3.502737574816027,5.832860689018606,,,0.4491221154635203,0.40612953763776893,0.6658956882986784,,
20,100,0.938565899385312,3.019197540797024,4.922020065461553,1.9200733685026588,3.873568041752316,0.061434100614688014,0.006399180265674727,0.015595986907689329,0.039963315748670625,0.03160798956192101,,,,,,,,,,,,,,,,0.061434100614688014,0.019197540797024182,0.07797993453844665,0.07992663149734125,0.12643195824768405,1.326053266158744,3.420040265816752,4.302110096268551,,,0.3260532661587441,0.1400134219389173,0.13957798074628974,,,0.036970736060156,0.0376201033571422,0.060738395996411,,,1.253591954998902,3.346306218142079,4.183065027636854,,,1.398514577318586,3.493774313491425,4.421155164900249,,,0.3260532661587441,0.4200402658167519,0.6978899037314488,,
30,100,1.0527288204803409,3.016750444101638,4.907735217301801,1.96574169885862,4.039917268057449,0.05272882048034089,0.005583481367212724,0.018452956539639763,0.017129150570689977,0.009979317014362277,,,,,,,,,,,,,,,,0.05272882048034089,0.016750444101638173,0.09226478269819882,0.034258301141379954,0.03991726805744911,1.3932708960399485,3.3907874047944158,4.366605900291672,,,0.39327089603994847,0.13026246826480525,0.12667881994166558,,,0.0298729409161757,0.0302555640774381,0.0471049911945511,,,1.3347210077319511,3.331487588870693,4.274281814058275,,,1.4518207843479458,3.4500872207181383,4.458929986525069,,,0.39327089603994847,0.39078740479441576,0.6333940997083278,,
40,100,1.0084124751891934,3.015811991177072,4.951742426403937,2.0227187432077383,3.999096957282892,0.008412475189193414,0.0052706637256907385,0.009651514719212528,0.011359371603869128,0.0002257606792770428,,,,,,,,,,,,,,,,0.008412475189193414,0.015811991177072215,0.04825757359606264,0.022718743207738257,0.0009030427171081712,1.4211705926378888,3.4012260906427523,4.602020156824073,,,0.4211705926378888,0.13374203021425077,0.07959596863518534,,,0.0257794780129469,0.0258413788663139,0.0387075668171435,,,1.3706437441922708,3.3505779187539226,4.526154719933294,,,1.4716974410835069,3.451874262531582,4.677885593714852,,,0.4211705926378888,0.4012260906427523,0.3979798431759267,,
50,100,1.0735467092741449,3.085235804463664,4.7665142402194505,1.989015155086094,4.050700018299778,0.07354670927414486,0.028411934821221358,0.046697151956109906,0.005492422456953028,0.012675004574944415,,,,,,,,,,,,,,,,0.07354670927414486,0.08523580446366408,0.23348575978054953,0.010984844913906056,0.05070001829977766,1.4452238271929665,3.421564086273076,4.41854963877908,,,0.4452238271929665,0.14052136209102528,0.11629007224418401,,,0.022782246779808,0.0222380307600643,0.0359113404724028,,,1.4005714440176391,3.377978346896256,4.3481647048166145,,,1.4898762103682939,3.465149825649896,4.488934572741545,,,0.4452238271929665,0.42156408627307584,0.5814503612209201,,
60,100,1.048109929944858,3.0372044368946,4.896981373915451,2.04338677154353,4.01293238143497,0.048109929944857965,0.012401478964866689,0.02060372521690983,0.02169338577176494,0.0032330953587424993,,,,,,,,,,,,,,,,0.048109929944857965,0.03720443689460007,0.10301862608454915,0.04338677154352988,0.012932381434969997,1.3986811882503982,3.396960287479206,3.2716749694442555,,,0.3986811882503982,0.13232009582640206,0.3456650061111489,,,0.0215230450269476,0.0212353446259781,0.0323049237766807,,,1.356496795159947,3.355339776812993,3.2083584823186495,,,1.4408655813408495,3.4385807981454195,3.3349914565698615,,,0.3986811882503982,0.3969602874792062,1.7283250305557445,,
70,100,1.0213468742105107,3.044982413219902,4.902546021777717,2.0156015960375697,4.012382671643093,0.021346874210510736,0.014994137739967309,0.01949079564445668,0.00780079801878486,0.0030956679107732032,,,,,,,,,,,,,,,,0.021346874210510736,0.04498241321990193,0.09745397822228341,0.01560159603756972,0.012382671643092813,1.412728194801966,3.421106189969054,3.179074276604132,,,0.4127281948019661,0.1403687299896846,0.3641851446791736,,,0.0192270351264737,0.0192062069518556,0.0278290408636668,,,1.3750438984245912,3.3834627160637942,3.1245303587870517,,,1.450412491179341,3.4587496638743134,3.2336181944212123,,,0.4127281948019661,0.4211061899690538,1.820925723395868,,
80,100,1.034020921846594,3.0328374358907046,4.907987898032457,1.978363908231877,4.00671230031619,0.03402092184659411,0.010945811963568216,0.018402420393508655,0.010818045884061545,0.0016780750790474919,,,,,,,,,,,,,,,,0.03402092184659411,0.03283743589070465,0.09201210196754328,0.02163609176812309,0.0067123003161899675,1.4116465532123006,3.3992173066494704,4.306290550725321,,,0.4116465532123006,0.13307243554982348,0.1387418898549358,,,0.018623201426247,0.0185491354164469,0.0286293769057799,,,1.3751457491400214,3.362861669288878,4.25017800309017,,,1.4481473572845798,3.4355729440100626,4.362403098360472,,,0.4116465532123006,0.3992173066494704,0.6937094492746789,,
90,100,0.9931375110085024,3.007245828505398,5.017123045858837,2.009509276508311,4.049522735797424,0.006862488991497551,0.0024152761684659296,0.0034246091717674786,0.004754638254155452,0.012380683949356097,,,,,,,,,,,,,,,,0.006862488991497551,0.007245828505397789,0.017123045858837393,0.009509276508310904,0.04952273579742439,1.3837874419291345,3.3971625969330708,3.454654985700815,,,0.3837874419291345,0.1323875323110236,0.309069002859837,,,0.0175247492566451,0.0175765099050728,0.0262907763053347,,,1.349439564548015,3.3627132705452167,3.40312601101676,,,1.418135319310254,3.431611923320925,3.50618396038487,,,0.3837874419291345,0.39716259693307077,1.5453450142991851,,
100,100,1.0119576740301557,2.9434383372202158,5.07687761353722,1.9844550130518157,4.025416668435898,0.011957674030155685,0.018853887593261415,0.015375522707443957,0.007772493474092146,0.006354167108974407,,,,,,,,,,,,,,,,0.011957674030155685,0.05656166277978425,0.07687761353721978,0.015544986948184292,0.025416668435897627,1.4249557259825318,3.3670445637810023,4.165158129506476,,,0.42495572598253184,0.12234818792700075,0.16696837409870485,,,0.016535230985401,0.0162952362315202,0.0253700322851987,,,1.392547268775095,3.3351064876476504,4.115433779940868,,,1.4573641831899686,3.398982639914354,4.214882479072084,,,0.42495572598253184,0.36704456378100225,0.8348418704935243,,
